Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
996,11263761,somaeg,"2023-11-21 05:14:00",0.13031,2,somaeg
997,11246091,"Conor #4","2023-11-15 07:34:11",0.13032,1,cmclaugh
998,10980895,fatih_kgg,"2023-11-09 13:46:11",0.13032,7,fatihkgg
999,8774950,"dominic dimarco","2023-11-16 12:23:21",0.13032,16,dominicdimarco
1000,11095470,BIGWangxxxxx,"2023-10-19 10:27:21",0.13033,3,bigwangxxxxx
1001,11128032,liangchengda,"2023-10-25 06:26:20",0.13035,1,liangchengda
1002,10191224,"Mohamad javad rahmani","2023-11-25 07:58:01",0.13037,32,mohamadjavadrahmani
1003,11087116,"Shrithik Akkala","2023-10-17 17:12:58",0.13043,2,sakkala1
1004,11202519,"Pauline Willaert","2023-11-07 20:01:34",0.13043,8,paulinewillaert
1005,10982870,d3v0,"2023-11-19 18:07:53",0.13047,12,corneliuskarel
1006,11249803,"Osahon Osabuohien","2023-11-20 18:30:07",0.13047,3,osahonosabuohien
1007,11211315,IntroBI_osolbal,"2023-11-10 17:18:30",0.13048,7,osolbal
1008,10969023,"Jonathan Kalkstein","2023-09-27 21:16:10",0.13050,9,jonathankalkstein
1009,11266271,"Abhinay Kalyankar","2023-11-25 21:32:00",0.13050,10,abhinaykalyankar
1010,11162797,JiKiBiPi,"2023-11-21 15:09:59",0.13053,18,jikibipi
1011,11095057,"Han-Hoon Kang","2023-10-19 09:23:38",0.13054,2,hanhoonkang
1012,10791873,"Álvaro Chapresto","2023-10-03 15:46:18",0.13058,4,lvarochapresto
1013,11027734,"Darren Aldrich","2023-10-07 07:45:11",0.13060,2,dardrich
1014,11043954,"Isssac Newton","2023-10-10 05:55:15",0.13061,3,isssacnewton
1015,9517386,IgnacioTigurius,"2023-11-25 10:07:19",0.13062,3,ignaciotigurius
1016,11123780,xuweiwi1,"2023-10-24 12:32:23",0.13062,2,xuweiwi1
1017,10643001,"Matsumoto Takahiro","2023-11-02 09:11:36",0.13063,7,matsumototakahiro
1018,11246657,"Carter #2","2023-11-18 19:53:58",0.13063,10,olsencar
1019,11056360,YousefAshraf,"2023-10-12 10:38:06",0.13064,4,yousefashraf342
1020,11116639,"Arnav Jha","2023-11-22 18:27:19",0.13064,13,arnavjha12
1021,11127834,zhangdongliang,"2023-10-25 05:14:38",0.13064,2,zhangdongliang
1022,10971463,TKazuaki,"2023-11-07 07:32:43",0.13065,19,tkazuaki
1023,9786461,KCzajkowski,"2023-10-30 07:38:54",0.13066,2,kczajkowski
1024,10962490,wtstephens,"2023-10-16 05:21:46",0.13066,4,wtstephens
1025,7034730,"Tatiana S Back","2023-10-22 14:06:41",0.13067,6,tatianasback
1026,10990168,usernamePrateek,"2023-11-25 21:21:29",0.13068,2,usernameprateek
1027,11011049,kurise,"2023-10-04 16:17:33",0.13068,4,kurise
1028,11137144,"William #9","2023-11-09 21:32:59",0.13070,3,kooriku
1029,11137138,"Anusha kattela","2023-11-16 20:43:56",0.13070,7,anushakattela
1030,11137126,"Isaac Martinez","2023-11-16 20:23:17",0.13070,5,martinezi1357
1031,11137136,C.Nirmith,"2023-11-09 21:41:09",0.13070,3,cnirmith
1032,11137127,"Rahul Reddy Sudireddy","2023-11-16 20:58:11",0.13070,7,rahulreddysudireddy
1033,11137113,"Ana Sanchez","2023-11-16 20:35:44",0.13070,6,sancheza9557
1034,11137419,Rainbows123!,"2023-10-26 20:14:49",0.13070,2,rainbows123
1035,11244412,"Akikat Makhmotov","2023-11-23 13:59:46",0.13071,1,akikatmakhmotov
1036,11196728,pejoyz,"2023-11-10 08:28:13",0.13072,3,pejoyz
1037,11202808,"Jean de G","2023-11-07 16:12:46",0.13073,10,jeandeg
1038,11171948,jd.venture,"2023-11-20 22:47:03",0.13076,5,jdventure
1039,10947000,TriHung86,"2023-09-27 20:58:05",0.13076,2,trihung86
1040,10828208,George_Shulgin,"2023-11-18 16:01:40",0.13077,4,georgeshulgin
1041,10889951,"Theo Reymermier","2023-10-31 23:15:46",0.13077,9,theoreymermier
1042,11298486,chuang23,"2023-11-26 02:09:59",0.13080,19,chuang23
1043,11128214,"Yusuf Khaled2","2023-10-30 10:37:39",0.13080,10,yusufkhaled2
1044,11083353,rakesh9541,"2023-10-17 13:26:27",0.13081,2,rakesh9541
1045,11273099,BjutDXJ,"2023-11-20 12:39:32",0.13083,2,bjutdxj
1046,11102713,Emxkezmo,"2023-10-22 17:52:32",0.13088,5,emxkezmo
1047,11090562,WenJhuang,"2023-10-18 08:39:30",0.13088,1,wenjhuang
1048,11117008,ECE4420/6420,"2023-11-14 15:06:17",0.13091,14,"connormckiernan,jonathonpow"
1049,11038358,KingOfFinance,"2023-10-14 12:23:47",0.13092,24,kingoffinance
1050,10896562,vladibas,"2023-10-09 06:54:51",0.13095,28,vladibas
1051,10860133,h_dofala,"2023-10-29 06:13:02",0.13096,41,domiso3
1052,10716517,"Qingqing PANG","2023-10-04 11:30:26",0.13098,6,qingqingpang
1053,11235260,"Simon Vest Knutsson","2023-11-14 16:01:10",0.13103,2,simonvestknutsson
1054,11297444,"Zachary Kepe","2023-11-26 01:22:37",0.13104,16,zacharykepe
1055,11281111,"Hansa Hettiarachchi","2023-11-21 21:08:00",0.13105,1,hansahettiarachchi
1056,11289116,AHAHHAHA,"2023-11-23 09:55:11",0.13108,1,ahahhaha
1057,7536336,"Sunidhi Goyal","2023-11-13 23:15:40",0.13110,3,sunidhigoyal1
1058,4881426,"Jagtar Singh Hunjan","2023-10-16 19:06:06",0.13111,1,jagtar
1059,11265974,"Mohit Gadde","2023-11-21 07:56:59",0.13113,11,mohitgadde
1060,11107388,lsanstar,"2023-10-21 13:51:43",0.13114,1,lsanstar
1061,10729027,"Silva HUANG","2023-10-11 23:37:30",0.13116,10,silvahuang
1062,11033376,"p0int3r lv","2023-10-13 09:20:58",0.13116,1,p0int3rlv
1063,10833726,"Mojtaba Ameri","2023-11-06 19:08:22",0.13117,1,mojtabaameri
1064,11149338,eibal022,"2023-11-21 11:36:13",0.13117,4,eibal022
1065,11216536,Proseccovna,"2023-11-20 17:56:10",0.13117,8,proseccovna
1066,7964781,"Arnav Boppudi","2023-11-15 03:15:24",0.13117,1,arnavboppudi
1067,11114229,"Joohee Kim","2023-10-28 16:14:29",0.13118,6,nachokim
1068,11015249,"Donggun Lee","2023-10-29 13:15:21",0.13118,3,jlee4330
1069,11133028,"Chan-Min Lee","2023-10-29 14:16:57",0.13118,4,onecuber
1070,11113995,blyeca342,"2023-10-29 08:14:12",0.13118,3,ldh3502
1071,593507,"Andrew Adelson","2023-10-06 23:03:35",0.13119,9,andrewadelson11
1072,11037815,lushengs,"2023-10-10 08:21:54",0.13122,3,lushengs
1073,11003826,Hakim11,"2023-10-23 14:10:06",0.13123,2,hakim11
1074,10798481,xie-sheldon,"2023-10-12 08:00:35",0.13123,1,xiesheldon
1075,10919220,Xers,"2023-10-09 06:39:07",0.13123,7,"asmithaxe,flexdw,fuzzylim,jemx15,kiransinghau,kunle1212,raymondngan,yuliaprok"
1076,11182322,marshy10,"2023-11-14 23:45:02",0.13123,3,marshy10
1077,11271783,aidatarookie,"2023-11-22 03:59:42",0.13124,7,aidatarookie
1078,11284631,USC20214490127,"2023-11-22 12:53:04",0.13125,1,usc20214490127
1079,11003898,Zhaord,"2023-10-03 11:37:38",0.13126,5,zhaord
1080,10969144,PoHaoYen,"2023-10-03 05:53:32",0.13128,9,pohaoyen
1081,11165975,"Robinson Ríos","2023-11-10 03:53:15",0.13129,20,robinsonros
1082,11015375,takeyuki,"2023-11-20 08:04:20",0.13131,8,takeyukiuchiumi
1083,10403330,"Sandra Höfer","2023-11-07 15:53:19",0.13131,6,sandrahoefer
1084,11110942,"Erik Folkesson","2023-11-07 11:42:24",0.13133,3,erikfolkesson
1085,11157631,"Zahra Jafari","2023-11-20 21:35:10",0.13133,1,zahrajafari1369
1086,11004570,"Flash V Phantom","2023-10-03 08:29:14",0.13135,1,flashvphantom
1087,11161484,Liu1234,"2023-10-31 07:56:43",0.13137,1,liu1234
1088,11202744,"PETIT Nicolas","2023-11-07 15:35:20",0.13137,1,petitnicolas28
1089,11219499,"Michael B. Hatley","2023-11-24 22:14:36",0.13140,19,michaelbhatley
1090,11300184,yr0118kim,"2023-11-25 17:25:53",0.13140,1,yr0118kim
1091,10532844,"The Rebbe","2023-11-10 12:02:13",0.13140,7,therebbe
1092,11101834,"Huan Nguyen","2023-11-06 10:18:37",0.13141,6,huannguyen272
1093,11084037,gongyunhao,"2023-10-17 13:07:45",0.13142,10,gongyunhao
1094,11162311,"yukihito jokyu","2023-11-05 02:08:15",0.13143,21,yukihitojokyu
1095,11268894,"Garett Goodlake","2023-11-21 04:56:15",0.13144,5,garettgoodlake
1096,11096439,ZhangWeiTao0125,"2023-10-20 05:15:56",0.13146,10,zhangweitao0125
1097,10994954,Snowham1212,"2023-10-04 13:05:18",0.13149,4,snowham1212
1098,11219472,"Kyle Bushman","2023-11-17 15:16:42",0.13150,5,kylebushman
1099,11011472,"Ivar Padberg","2023-10-06 09:19:13",0.13153,11,ivarpadberg
1100,11220788,caimingchen,"2023-11-10 01:42:48",0.13155,1,caimingchen
1101,11071764,GKaseki,"2023-11-26 01:48:21",0.13159,97,gkaseki
1102,9693881,"Ilya Bukhansky","2023-11-14 17:39:56",0.13165,20,ilyabukhansky
1103,11236262,"Lei Yidong","2023-11-13 12:46:19",0.13166,4,leiyidong
1104,10923298,"seti kaeru","2023-10-17 16:29:33",0.13168,4,setikaeru
1105,10676299,"jun yamaguchi1","2023-10-25 07:55:37",0.13170,3,junyamaguchi1
1106,11225036,"[Deleted] 1c9b3d0a-4661-4bf5-bbfc-4bfca4178e7a","2023-11-10 20:38:59",0.13170,10,del=1452494b5bbe3f45
1107,6712672,A+,"2023-11-10 19:59:41",0.13170,10,"foevera0,six6ccff,whalemanpeng"
1108,11214012,spalit1003,"2023-11-20 05:26:58",0.13171,17,shreyapalit
1109,11294786,Mr_Righter,"2023-11-24 10:13:47",0.13172,1,mrrighter
1110,11246081,"Yu Bingzhe","2023-11-24 16:43:17",0.13172,1,yubingzhe
1111,11228662,VenusPanties,"2023-11-12 04:36:18",0.13173,1,venuspanties
1112,11129367,"KASAHARA YASUYUKI","2023-11-01 00:21:23",0.13174,5,kasaharayasuyuki
1113,11129454,liangyaxin,"2023-11-01 10:27:23",0.13174,1,liangyaxin
1114,11266031,sharjade,"2023-11-26 03:05:42",0.13176,27,sharjade
1115,10035929,VenturaRaee,"2023-11-11 23:36:43",0.13177,1,venturaraee
1116,11275657,"Gabriel Miranda","2023-11-23 19:39:25",0.13178,16,gamirandads
1117,2409534,Dmytro,"2023-11-19 23:02:55",0.13181,5,dmyma3239
1118,11257954,"Naren Khake","2023-11-21 07:44:17",0.13181,31,narenkhake
1119,11005489,"Oleh Balitskyi","2023-11-04 22:59:36",0.13182,8,olehbalitskyi
1120,10973138,"Valentin Monney","2023-09-30 16:09:46",0.13182,1,valentinmonney
1121,11300344,bobbyjohn123123,"2023-11-26 01:58:31",0.13183,20,bobbyjohn123123
1122,11240400,"FeipengY ","2023-11-21 05:42:59",0.13190,33,feipengy
1123,11077423,"lakendra mohottala","2023-10-16 17:58:56",0.13191,2,lakendramohottala
1124,11258206,HuiT123,"2023-11-18 00:22:08",0.13196,20,huit123
1125,11277294,"Nithish Bhoomannagari","2023-11-21 06:19:29",0.13196,7,nithishbhoomannagari
1126,11219974,shahulDevAI,"2023-11-21 05:35:53",0.13197,16,ummarsharief
1127,11276765,manikanta-ranganath,"2023-11-21 06:18:07",0.13197,10,manikantaranganath
1128,11277454,"manikanta Ranganath","2023-11-21 07:12:43",0.13197,2,manikantar
1129,11060471,yTuo,"2023-11-10 04:15:46",0.13198,1,anthonytuo
1130,11006625,SooBean,"2023-10-07 07:28:48",0.13198,2,soobean
1131,10823137,"Jorge A. Thomas","2023-11-23 10:50:28",0.13200,2,jorgethomasm
1132,4462064,"Shivam #7","2023-11-15 14:57:08",0.13205,11,shivamkaggle1
1133,9374551,"Jarno Matarmaa","2023-11-21 11:49:34",0.13206,2,jarnomatarmaa
1134,11241912,"Alice Allafort","2023-11-20 16:34:59",0.13206,9,aliceallafort
1135,10898786,"Andrea #10","2023-11-25 19:09:53",0.13207,9,aejkts
1136,10974901,lingyuaner,"2023-11-21 08:23:27",0.13208,30,lingyuaner
1137,11203271,"Tamas Berki #2","2023-11-13 16:21:46",0.13210,2,tamasberki
1138,11276293,testaccount1266,"2023-11-21 04:05:03",0.13211,10,testaccount1266
1139,11244942,SortingAction,"2023-11-21 05:22:57",0.13211,13,fengzeyuan
1140,11158529,MasakiNorton,"2023-11-06 07:28:30",0.13214,7,masakinorton
1141,11120929,subiokG,"2023-10-24 07:53:19",0.13218,1,subiokg
1142,10720049,"Xinran Qiao","2023-10-04 11:17:37",0.13220,6,xinranqiao
1143,11265131,"Kedar Dhere","2023-11-21 05:59:23",0.13222,8,kedardhere
1144,10998238,"jojo #5","2023-10-03 14:21:09",0.13222,3,jojoshusaku
1145,10993674,ty70,"2023-10-20 03:07:47",0.13225,16,ty70jj
1146,11081121,"Ben Gonzalez","2023-10-26 01:32:57",0.13230,13,bengonzalez77
1147,11266535,"Aniket Poojari","2023-11-21 04:30:03",0.13232,16,aniketp2009
1148,11184059,Willten,"2023-11-08 17:21:03",0.13234,1,willten
1149,11247382,DevashreeB1998,"2023-11-21 07:06:37",0.13236,15,devashreeb1998
1150,10826481,shibata-kokko,"2023-10-03 07:34:20",0.13237,22,shibatakokko
1151,11013214,"Qufei Qian","2023-10-05 00:45:15",0.13240,13,qufeiqian
1152,10932895,"Piryanka Khatri","2023-10-04 12:27:59",0.13240,8,piryankakhatri
1153,11262108,"Shengjie Li","2023-11-18 03:49:09",0.13241,5,shengjieli
1154,11205362,WeinsKgl,"2023-11-20 13:48:49",0.13241,20,weinskgl
1155,10773821,"Paul Chupot","2023-11-07 10:33:11",0.13241,3,paulchupot
1156,3308586,bbbbbbbbbbbbbbbbb,"2023-10-19 03:43:22",0.13244,2,xiaochungbao
1157,11100890,深度學習介紹,"2023-10-20 03:39:51",0.13244,1,"peggychou,zeus101"
1158,10616220,"JANARDAN MALAV","2023-10-23 19:42:10",0.13248,1,janardanmalav
1159,11260341,"Giulia Cos","2023-11-26 01:20:27",0.13250,55,giuliacos
1160,11204412,rsheshka,"2023-11-07 15:37:49",0.13256,3,rsheshka
1161,11294994,Loreen,"2023-11-24 23:57:57",0.13258,3,loreen92
1162,11175400,"Stephen Kullman","2023-11-14 00:50:31",0.13258,1,stephenkullman
1163,11271754,"Fe Joesh","2023-11-20 12:57:16",0.13258,6,fejoesh
1164,11063703,"ding xiao0520","2023-10-15 05:11:08",0.13259,2,dingxiao0520
1165,11100691,"yujia tong777","2023-10-23 02:38:20",0.13259,3,yujiatong777
1166,11236924,Eric_Qz,"2023-11-16 13:27:01",0.13259,2,ericqz
1167,11077739,LPK1919,"2023-11-12 14:51:24",0.13261,9,lpk1919
1168,11216541,"alice zhgir","2023-11-21 06:59:52",0.13261,23,alicezhgir
1169,10749594,"Shenao Dong","2023-10-13 03:58:41",0.13267,9,shenaodong
1170,11116744,"Nishant Sengupta","2023-11-20 16:12:18",0.13275,2,nishantsengupta
1171,11269803,"Amber Kahklen","2023-11-21 04:36:26",0.13276,14,amberkahklen
1172,10787262,"Vaishnavi Adapa","2023-10-17 17:40:49",0.13277,1,vaishnavidapa
1173,11120428,"Nirjari Mehta","2023-10-24 01:07:43",0.13278,3,nirjarimehta
1174,11202833,"Marc #10","2023-11-07 15:46:37",0.13283,4,marcraven
1175,11004248,wy1346,"2023-10-09 10:45:49",0.13286,29,wy1346
1176,10974669,"John Mayer 24","2023-10-19 22:28:27",0.13286,33,johnmayer24
1177,11013394,"Dominik Gillespie","2023-10-20 20:18:42",0.13286,5,dominikgillespie
1178,10984198,"José Mário","2023-10-27 20:36:17",0.13287,12,m4rio0p
1179,10843104,"Othmane Baziz","2023-10-20 22:42:20",0.13287,8,othmanebaziz
1180,11122604,yyprlx,"2023-10-24 08:48:36",0.13292,1,yyprlx
1181,11055035,"Isabel Maku","2023-10-19 15:41:14",0.13294,21,isabelmaku
1182,11028963,DXsakura,"2023-10-07 18:27:32",0.13295,8,dxsakura
1183,11127913,Shinilho,"2023-10-29 15:47:44",0.13298,4,shinilho
1184,11006041,Arthur639,"2023-10-11 03:51:26",0.13298,2,arthur639
1185,10998243,Tulezorcs,"2023-10-03 14:10:04",0.13298,6,tulezorcs
1186,10930531,"yang kevin","2023-10-20 07:42:28",0.13299,1,yangkevin56745645
1187,11256422,"Chimdi Chikezie","2023-11-21 02:39:03",0.13299,8,chimdichikezie
1188,11197331,"Anthony Chiado","2023-11-13 15:49:16",0.13300,3,anthonychiado
1189,7531520,"Ryo Tanaka_37","2023-11-08 02:37:09",0.13300,21,ryotanaka37
1190,11199461,"Nick Lithan","2023-11-06 23:41:44",0.13301,1,nicklithan
1191,11123387,"Vadym Zahoruiko","2023-10-31 09:36:22",0.13301,1,vadymzahoruiko
1192,11022548,tsymq66,"2023-10-16 12:15:03",0.13301,12,tsymq66
1193,11106508,Oattkt,"2023-10-28 07:58:12",0.13303,7,oattkt
1194,11135113,RainbowZL,"2023-10-29 12:25:25",0.13304,20,rainbowzl
1195,10974453,"João Igor Dos Santos","2023-11-23 20:12:18",0.13305,21,jooigordossantos
1196,11251802,"SJM Consulting","2023-11-19 03:38:28",0.13309,4,sjmconsulting
1197,11272243,"Jirayu S.","2023-11-22 05:55:52",0.13310,14,jirayusaeng
1198,11083200,"Lionel Liang03","2023-10-17 04:30:46",0.13311,1,lionelliang03
1199,11270566,"Igor Chinen","2023-11-20 04:06:13",0.13312,2,igorchinen
1200,11064898,"Dalton Crabtree","2023-10-24 23:30:21",0.13314,7,daltoncrabtree
1201,10947028,KANGK,"2023-10-03 08:33:28",0.13316,3,xingkangkai
1202,11265298,"Chetana Priya Ghanta","2023-11-25 18:48:06",0.13317,9,chetanapriyaghanta
1203,11139556,kaz29874651,"2023-10-29 11:01:32",0.13318,1,kaz29874651
1204,10636873,"Deekshith Reddy","2023-10-05 05:55:07",0.13318,2,deekshith1reddy
1205,11078925,"SAI KARTHIK REDDY BOKKA","2023-11-23 02:16:40",0.13321,22,"ashishjella,saikarthikreddybokka,sirichandanakaluva"
1206,11270018,"Preet Tibrewala","2023-11-22 03:25:09",0.13322,16,preettibrewala
1207,11257085,anklesan,"2023-11-22 01:24:13",0.13322,22,anklesan
1208,10872029,"Ehsanul Bashar Pranto","2023-11-18 19:26:12",0.13323,2,ehsanulbasharpranto
1209,11236874,Wdagaw,"2023-11-15 17:16:26",0.13323,10,wdagaw
1210,10756125,Khamse,"2023-09-28 10:01:16",0.13324,5,"maarjunk,mehrdadaramesh"
1211,10881300,"David Muñoz","2023-10-14 14:32:06",0.13326,2,davidmunozj
1212,11271944,Nick1011,"2023-11-22 01:30:00",0.13326,12,nick1011
1213,10741678,"Athaa AN","2023-10-03 13:34:18",0.13331,13,athaaan
1214,11003876,YYLX,"2023-11-08 12:45:34",0.13332,17,"kumaxiong,n9ne99"
1215,11272376,LaraCroft9981,"2023-11-21 05:25:12",0.13334,12,laracroft9981
1216,11230161,swetak,"2023-11-21 06:40:02",0.13334,12,swetak123
1217,11269611,Jainanu21,"2023-11-21 07:23:59",0.13334,11,jainanu21
1218,11275784,"sahil pamnani","2023-11-21 07:52:07",0.13334,7,sahilpamnani
1219,8320508,"Abhinav Jain #3","2023-10-18 06:52:21",0.13335,23,abhinav094
1220,11035683,"Vasyl Komarnytskyi","2023-10-08 19:36:57",0.13338,1,vasylkomarnytskyi
1221,11177299,TymofiiJ,"2023-11-02 17:51:39",0.13338,1,tymofiij
1222,11209890,"Hongli Li","2023-11-08 14:50:49",0.13339,1,okilireaya
1223,11242020,"Andrea Calcagni","2023-11-14 15:27:30",0.13339,1,andreacalcagni25
1224,6880455,"herald jose","2023-10-30 18:35:15",0.13341,8,heraldjose
1225,11228160,kaiML23,"2023-11-11 13:45:15",0.13345,2,kaiml23
1226,11079177,"B.A.Thashmi Yashodha","2023-10-16 15:54:20",0.13345,7,bathashmiyashodha
1227,11293191,Big_Hammer_zz,"2023-11-24 04:46:55",0.13346,7,bighammerzz
1228,11158580,"Wais Alkindy","2023-10-31 08:31:03",0.13353,4,waisalkindy
1229,11127165,Hyjn_park,"2023-10-29 23:42:28",0.13358,11,hyjnpark
1230,11269732,"Mitanshu Gada","2023-11-21 04:39:56",0.13359,10,mitanshugada
1231,11203112,"Susanna Jacob","2023-11-14 10:07:24",0.13360,10,susannajacob
1232,917646,"Danil Zherebtsov","2023-10-07 13:13:34",0.13361,1,danilz
1233,10977619,"YILIN WANG","2023-09-27 13:54:29",0.13364,3,xiaozhiche320
1234,10956612,"baichen liu","2023-10-04 06:39:16",0.13365,9,baichenliu
1235,11069003,luopei,"2023-10-14 11:37:32",0.13366,1,luopei
1236,11039494,BbarryT,"2023-10-10 06:53:50",0.13367,1,bbarryt
1237,11203003,BenEdwards101,"2023-11-07 16:49:40",0.13368,2,benedwards101
1238,11134609,"Eric #33","2023-11-08 07:10:47",0.13370,4,ericjin0710
1239,10921278,"Irina Mashoshina","2023-10-04 16:48:24",0.13372,14,irinamashoshina
1240,11043565,pythonmaker7,"2023-10-27 07:47:02",0.13372,1,pythonmaker7
1241,11133129,Kim_Int,"2023-10-26 15:58:30",0.13375,3,kimint
1242,11144980,"Akdana Aman","2023-10-28 17:37:06",0.13375,6,akdanaaman
1243,11150830,KIMSEIN,"2023-10-30 01:22:30",0.13377,5,imsein
1244,11231731,"Mikołaj Rosowski","2023-11-12 21:00:34",0.13377,2,mikoajrosowski
1245,11146201,tjwnsl8,"2023-10-29 18:03:50",0.13379,4,tjwnsl8
1246,11151329,parkseojun24,"2023-10-29 18:20:37",0.13379,3,parkseojun24
1247,11202760,AlexBsr,"2023-11-13 15:42:28",0.13383,7,alexbsr
1248,7649463,yamayamaguchiguchi,"2023-11-05 13:59:16",0.13384,7,yam1978aguchi1978
1249,11205476,"Christoph Cook","2023-11-13 15:56:19",0.13386,2,cccook
1250,9814814,"Frida Suarez","2023-10-19 23:49:00",0.13390,13,fridasuarez
1251,11116621,ianjiawa,"2023-11-20 16:10:42",0.13390,2,ianjiawa
1252,11223008,WeinsKgl2,"2023-11-10 12:55:21",0.13391,10,weinskgl2
1253,11203326,"Jaroslav Mudrak","2023-11-07 16:53:42",0.13393,7,jaroslavmudrak
1254,11237515,"Rémi Blier","2023-11-14 22:11:13",0.13393,4,rem4000
1255,5794534,"Akshay Mulgund","2023-11-21 07:48:03",0.13393,13,axay28
1256,11265795,"Ridha Paramesh","2023-11-22 06:05:17",0.13393,13,ridhaparamesh
1257,11203079,"Jules Lockey","2023-11-07 18:58:02",0.13395,5,juleslockey
1258,3376014,Bartjuh,"2023-10-20 13:58:14",0.13396,4,holodorum
1259,11269835,enw5,"2023-11-24 06:17:48",0.13396,26,enw5rice
1260,11237934,"Kevin Finn","2023-11-15 00:43:36",0.13396,1,kjfinn1
1261,10905843,"Jalen Banfill","2023-11-17 05:21:25",0.13396,13,jalenbanfill
1262,10470885,"Nikita Polovnikov","2023-10-21 14:19:53",0.13397,5,nikitapolovnikov
1263,11092513,Samsung_Bea_Bianca_Lucia,"2023-10-23 08:07:23",0.13400,16,beabiancalucia
1264,10159448,"Aaron & David","2023-10-23 18:31:11",0.13405,2,"aaronspielman,davidnezelek"
1265,11053139,"Filip Broman","2023-10-12 15:28:45",0.13408,2,filipbroman
1266,11086704,chenziyi21,"2023-10-17 16:04:13",0.13408,3,chenziyi21
1267,11260990,"Benjamin Tijerina","2023-11-19 17:10:50",0.13409,4,benjamintijerina
1268,11015391,"T. Wachigai","2023-11-15 08:44:38",0.13409,7,klinebacker45
1269,11216475,"Svetlana Solar_Iz","2023-11-20 14:27:13",0.13409,8,svetlanasolariz
1270,11173472,Kumomiya_Hone,"2023-11-02 09:41:03",0.13409,4,honenene
1271,11202934,LAMAZOUADE,"2023-11-13 15:52:11",0.13412,3,lamazouade
1272,11220153,"Moofia Milky","2023-11-16 20:23:42",0.13415,2,moofiamilky
1273,11174464,Raghad1n,"2023-11-16 09:22:35",0.13418,3,raghad1n
1274,11116614,Project-KC,"2023-11-25 23:10:15",0.13419,42,"lohidhark,santhoshkunooru,schinta"
1275,10955017,"Bryan Golombik","2023-10-11 01:53:00",0.13422,4,bryangolombik
1276,11101127,"RISHABH DANG","2023-10-23 14:51:37",0.13424,1,rishabhdang
1277,11085213,"Xinjie Lee","2023-10-19 09:42:34",0.13425,1,xinjielee
1278,4563874,"Nhựt  Trường","2023-11-16 13:13:28",0.13425,2,truongtop14
1279,10790184,"Won Yoo","2023-11-07 20:58:37",0.13425,1,onesdata
1280,10779419,"Edward Flores","2023-11-12 13:23:56",0.13426,4,edwardflores
1281,11203216,"Helder M. Duarte","2023-11-07 16:53:08",0.13426,7,helderduarte2030
1282,8531243,"Andre Bernardez","2023-10-04 09:15:49",0.13427,1,andrebernardez
1283,11241163,hangli06,"2023-11-23 11:20:19",0.13428,1,hangli06
1284,10307146,"abdelaziz gamal67","2023-11-12 17:57:30",0.13429,1,abdelazizgamal67
1285,11098082,aadatasciencetest,"2023-10-23 20:42:01",0.13430,1,aadatasciencetest
1286,11106800,"Mohamed Mellouky","2023-11-04 13:34:44",0.13432,1,mohamedmellouky
1287,11077497,深度学习-李甘郑,"2023-10-18 16:05:23",0.13433,1,"cptlee,ganjianqi,zhengshengqi"
1288,11262344,purplecarrotmaze,"2023-11-20 17:59:42",0.13434,18,purplecarrotmaze
1289,11128011,cobymtran,"2023-10-25 18:38:13",0.13435,1,cobymtran
1290,11053169,"An Chou Taiwan","2023-10-22 17:34:54",0.13438,22,anchoutaiwan
1291,10962371,"Joseph C Wilkerson","2023-10-17 09:27:33",0.13441,9,josephcwilkerson
1292,11269885,"Weichung(Tim) Li","2023-11-22 16:59:43",0.13445,5,weichungtimli
1293,11128876,清雪榛子,"2023-10-25 12:37:30",0.13451,2,icepeacful
1294,11301256,brianlin0219,"2023-11-26 02:12:41",0.13451,1,brianlin0219
